COB_DATE,POSITION_ID,CUSIP,EMPLOYEE_ID,FUND_ID,QUANTITY,NOTIONAL_USD,SCHEDULE,MATURITY_DATE
20180506,20180506C335954952T4A007,C335954952,T4,A007,45000,,,
20180506,20180506C954078928T5A013,C954078928,T5,A013,76000,,,
20180506,20180506C404954805T5A000,C404954805,T5,A000,95000,,,
20180506,20180506C853829400T3A002,C853829400,T3,A002,33000,,,
20180506,20180506BONDT2A012,,T2,A012,,70000,SEMI-ANNUAL,
20180506,20180506C417359878T5A006,C417359878,T5,A006,60000,,,
20180506,20180506C877349282T4A015,C877349282,T4,A015,79000,,,
20180506,20180506C491534729T1A000,C491534729,T1,A000,68000,,,
20180506,20180506C906008511T1A004,C906008511,T1,A004,76000,,,
20180506,20180506C653124476T5A009,C653124476,T5,A009,93000,,,
20180506,20180506C842853862T5A000,C842853862,T5,A000,44000,,,
20180506,20180506C385264889T1A013,C385264889,T1,A013,52000,,,
20180506,20180506C774787649T2A004,C774787649,T2,A004,11000,,,
20180506,20180506BONDT4A009,,T4,A009,,560000,,
20180506,20180506C830334386T4A001,C830334386,T4,A001,67000,,,
20180506,20180506C793833300T2A011,C793833300,T2,A011,41000,,,
20180506,20180506C192395511T4A013,C192395511,T4,A013,52000,,,
20180506,20180506C432342063T5A005,C432342063,T5,A005,47000,,,
20180506,20180506C956282871T4A003,C956282871,T4,A003,57000,,,
20180506,20180506C755456336T2A000,C755456336,T2,A000,25000,,,
20180506,20180506C348312558T2A008,C348312558,T2,A008,45000,,,
20180506,20180506C645474804T5A003,C645474804,T5,A003,87000,,,
20180506,20180506C146500095T5A009,C146500095,T5,A009,88000,,,
20180506,20180506C270807154T5A005,C270807154,T5,A005,93000,,,
20180506,20180506C146500095T2A010,C146500095,T2,A010,70000,,,
20180506,20180506C793833300T2A004,C793833300,T2,A004,13000,,,
20180506,20180506C270807154T5A006,C270807154,T5,A006,96000,,,
20180506,20180506C457877394T3A002,C457877394,T3,A002,72000,,,
20180506,20180506C501048147T5A006,C501048147,T5,A006,36000,,,
20180506,20180506C947476417T2A001,C947476417,T2,A001,,,,
20180506,20180506C149922671T3A014,C149922671,T3,A014,28000,,,
20180506,20180506C149922671T4A007,C149922671,T4,A007,46000,,,
20180506,20180506C285291663T1A006,C285291663,T1,A006,80000,,,
20180506,20180506C856847326T3A008,C856847326,T3,A008,67000,,,
20180506,20180506C246045880T4A004,C246045880,T4,A004,68000,,,
20180506,20180506C793833300T2A015,C793833300,T2,A015,14000,,,
20180506,20180506C842853862T4A003,C842853862,T4,A003,19000,,,
20180506,20180506C531620366T4A012,C531620366,T4,A012,46000,,,
20180506,20180506C966634544T1A000,C966634544,T1,A000,16000,,,
20180506,20180506C216547584T2A006,C216547584,T2,A006,72000,,,
20180506,20180506C627157732T4A012,C627157732,T4,A012,89000,,,
20180506,20180506C288998471T3A014,C288998471,T3,A014,28000,,,
20180506,20180506C850326527T2A010,C850326527,T2,A010,36000,,,
20180506,20180506C667656750T3A003,C667656750,T3,A003,40000,,,
20180506,20180506BONDT1A006,,T1,A006,,50000,SEMI-ANNUAL,
20180506,20180506C417359878T4A008,C417359878,T4,A008,59000,,,
20180506,20180506BONDT2A002,,T2,A002,,230000,,
20180506,20180506BONDT1A000,,T1,A000,,740000,,
20180506,20180506C149922671T5A004,C149922671,T5,A004,60000,,,
20180506,20180506C735399065T2A006,C735399065,T2,A006,47000,,,
20180506,20180506C270931603T1A003,C270931603,T1,A003,88000,,,
20180506,20180506C947476417T3A009,C947476417,T3,A009,89000,,,
20180506,20180506C811250293T4A007,C811250293,T4,A007,2000,,,
20180506,20180506C521914858T2A008,C521914858,T2,A008,41000,,,
20180506,20180506C246045880T4A012,C246045880,T4,A012,8000,,,
20180506,20180506C581066816T2A010,C581066816,T2,A010,8000,,,
20180507,20180507C645474804T3A003,C645474804,T3,A003,12000,,,
20180507,20180507C432342063T4A005,C432342063,T4,A005,14000,,,
20180507,20180507C823054248T3A004,C823054248,T3,A004,73000,,,
20180507,20180507C906008511T3A012,C906008511,T3,A012,53000,,,
20180507,20180507C219753848T2A009,C219753848,T2,A009,,,,
20180507,20180507C774787649T4A015,C774787649,T4,A015,81000,,,
20180507,20180507C755456336T5A007,C755456336,T5,A007,36000,,,
20180507,20180507C175210911T2A012,C175210911,T2,A012,56000,,,
20180507,20180507C780779706T5A011,C780779706,T5,A011,40000,,,
20180507,20180507C149922671T5A002,C149922671,T5,A002,71000,,,
20180507,20180507C457877394T5A005,C457877394,T5,A005,95000,,,
20180507,20180507C501048147T4A009,C501048147,T4,A009,25000,,,
20180507,20180507C270931603T4A002,C270931603,T4,A002,55000,,,
20180507,20180507C219753848T3A002,C219753848,T3,A002,3000,,,
20180507,20180507C823054248T4A003,C823054248,T4,A003,5000,,,
20180507,20180507C690248719T1A002,C690248719,T1,A002,28000,,,
20180507,20180507C925055856T5A000,C925055856,T5,A000,39000,,,
20180507,20180507C588718138T2A007,C588718138,T2,A007,67000,,,
20180507,20180507C219753848T2A013,C219753848,T2,A013,95000,,,
20180507,20180507BONDT2A002,,T2,A002,,850000,,
20180507,20180507C270807154T5A000,C270807154,T5,A000,61000,,,
20180507,20180507C175210911T3A015,C175210911,T3,A015,20000,,,
20180507,20180507C491534729T3A006,C491534729,T3,A006,37000,,,
20180507,20180507C575312666T3A002,C575312666,T3,A002,54000,,,
20180507,20180507C877349282T5A004,C877349282,T5,A004,3000,,,
20180507,20180507BONDT5A015,,T5,A015,,290000,,
20180507,20180507BONDT3A004,,T3,A004,,10000,SEMI-ANNUAL,20300901
20180507,20180507BONDT1A015,,T1,A015,,0,SEMI-ANNUAL,
20180507,20180507C458497274T2A001,C458497274,T2,A001,57000,,,
20180507,20180507C551763107T5A003,C551763107,T5,A003,8000,,,
20180507,20180507C842853862T5A011,C842853862,T5,A011,65000,,,
20180507,20180507BONDT5A015,,T5,A015,,40000,SEMI-ANNUAL,
20180507,20180507C168746412T1A001,C168746412,T1,A001,86000,,,
20180507,20180507C298891492T5A005,C298891492,T5,A005,68000,,,
20180507,20180507C285291663T4A006,C285291663,T4,A006,89000,,,
20180507,20180507BONDT2A003,,T2,A003,,40000,ANNUAL,
20180507,20180507C654238957T2A014,C654238957,T2,A014,32000,,,
20180507,20180507C653124476T4A010,C653124476,T4,A010,29000,,,
20180507,20180507C654238957T3A000,C654238957,T3,A000,76000,,,
20180507,20180507C710231249T1A005,C710231249,T1,A005,82000,,,
20180507,20180507C830334386T5A000,C830334386,T5,A000,96000,,,
20180507,20180507BONDT5A009,,T5,A009,,30000,ANNUAL,
20180507,20180507BONDT2A006,,T2,A006,,310000,,
20180507,20180507C335954952T2A006,C335954952,T2,A006,31000,,,
20180507,20180507BONDT3A012,,T3,A012,,50000,ANNUAL,
20180507,20180507C335954952T2A012,C335954952,T2,A012,81000,,,
20180507,20180507BONDT5A008,,T5,A008,,880000,,
20180507,20180507C774787649T5A004,C774787649,T5,A004,29000,,,
20180507,20180507C936333253T4A003,C936333253,T4,A003,52000,,,
20180507,20180507C242694825T4A015,C242694825,T4,A015,36000,,,
20180507,20180507BONDT2A009,,T2,A009,,60000,ANNUAL,20180507
20180507,20180507C735399065T1A006,C735399065,T1,A006,29000,,,
20180507,20180507BONDT2A015,,T2,A015,,90000,SEMI-ANNUAL,
20180507,20180507C242694825T3A001,C242694825,T3,A001,68000,,,
20180507,20180507C219753848T4A003,C219753848,T4,A003,87000,,,
20180507,20180507C531620366T5A005,C531620366,T5,A005,91000,,,
20180507,20180507C534956101T4A009,C534956101,T4,A009,31000,,,
20180507,20180507C856847326T4A011,C856847326,T4,A011,55000,,,
20180507,20180507C588718138T2A002,C588718138,T2,A002,72000,,,
20180507,20180507C774787649T1A007,C774787649,T1,A007,9000,,,
20180507,20180507C755456336T2A014,C755456336,T2,A014,66000,,,
20180507,20180507C755456336T1A012,C755456336,T1,A012,84000,,,
20180507,20180507C402902400T2A004,C402902400,T2,A004,44000,,,
20180507,20180507C735399065T3A005,C735399065,T3,A005,57000,,,
20180507,20180507BONDT3A009,,T3,A009,,920000,,
20180507,20180507C833889773T2A007,C833889773,T2,A007,93000,,,
20180507,20180507BONDT3A004,,T3,A004,,30000,ANNUAL,
20180507,20180507BONDT3A013,,T3,A013,,990000,,
20180507,20180507C830334386T4A014,C830334386,T4,A014,79000,,,
20180507,20180507C521914858T5A002,C521914858,T5,A002,48000,,,
20180507,20180507C500289558T1A011,C500289558,T1,A011,45000,,,
20180507,20180507C207240619T3A015,C207240619,T3,A015,52000,,,
20180507,20180507C298891492T5A010,C298891492,T5,A010,92000,,,
20180507,20180507BONDT1A011,,T1,A011,,60000,SEMI-ANNUAL,20300901
20180507,20180507C560457637T1A005,C560457637,T1,A005,35000,,,
20180507,20180507C348312558T4A015,C348312558,T4,A015,51000,,,
20180507,20180507BONDT1A010,,T1,A010,,890000,,
20180507,20180507C457877394T1A002,C457877394,T1,A002,48000,,,
20180507,20180507C534956101T2A001,C534956101,T2,A001,94000,,,
20180507,20180507C534956101T4A011,C534956101,T4,A011,19000,,,
20180507,20180507C491534729T4A004,C491534729,T4,A004,80000,,,
20180507,20180507C906008511T2A012,C906008511,T2,A012,58000,,,
20180507,20180507C710231249T1A008,C710231249,T1,A008,10000,,,
20180507,20180507C581066816T1A013,C581066816,T1,A013,27000,,,
20180507,20180507C551763107T2A000,C551763107,T2,A000,92000,,,
20180507,20180507C842853862T5A012,C842853862,T5,A012,45000,,,
20180507,20180507C441864024T1A001,C441864024,T1,A001,79000,,,
20180507,20180507C877349282T2A010,C877349282,T2,A010,64000,,,
20180507,20180507C146500095T4A005,C146500095,T4,A005,66000,,,
20180507,20180507C149922671T2A006,C149922671,T2,A006,97000,,,
20180507,20180507C219753848T3A012,C219753848,T3,A012,30000,,,
20180507,20180507C774787649T3A015,C774787649,T3,A015,68000,,,
20180507,20180507C906008511T4A005,C906008511,T4,A005,52000,,,
20180507,20180507C207240619T4A002,C207240619,T4,A002,71000,,,
20180507,20180507C242694825T5A001,C242694825,T5,A001,61000,,,
20180507,20180507C811250293T3A015,C811250293,T3,A015,92000,,,
20180507,20180507C207240619T4A006,C207240619,T4,A006,65000,,,
20180507,20180507C667933999T3A003,C667933999,T3,A003,12000,,,
20180507,20180507C242694825T1A002,C242694825,T1,A002,90000,,,
20180507,20180507C746067626T3A011,C746067626,T3,A011,45000,,,
20180508,20180508C645474804T1A002,C645474804,T1,A002,36000,,,
20180508,20180508C833889773T1A012,C833889773,T1,A012,7000,,,
20180508,20180508C417359878T2A011,C417359878,T2,A011,84000,,,
20180508,20180508C348312558T5A013,C348312558,T5,A013,20000,,,
20180508,20180508C877349282T1A007,C877349282,T1,A007,62000,,,
20180508,20180508C710231249T4A014,C710231249,T4,A014,62000,,,
20180508,20180508C402902400T4A008,C402902400,T4,A008,75000,,,
20180508,20180508BONDT2A007,,T2,A007,,290000,,
20180508,20180508C772969772T5A004,C772969772,T5,A004,59000,,,
20180508,20180508BONDT4A001,,T4,A001,,880000,,
20180508,20180508C192395511T4A015,C192395511,T4,A015,47000,,,
20180508,20180508C704813496T3A002,C704813496,T3,A002,72000,,,
20180508,20180508C654238957T1A015,C654238957,T1,A015,47000,,,
20180508,20180508C853829400T2A009,C853829400,T2,A009,32000,,,
20180508,20180508C746067626T1A015,C746067626,T1,A015,63000,,,
20180508,20180508C823054248T5A014,C823054248,T5,A014,16000,,,
20180508,20180508C811250293T3A007,C811250293,T3,A007,19000,,,
20180508,20180508C654238957T2A011,C654238957,T2,A011,91000,,,
20180508,20180508C627157732T5A000,C627157732,T5,A000,91000,,,
20180508,20180508C579623648T2A005,C579623648,T2,A005,55000,,,
20180508,20180508BONDT4A014,,T4,A014,,280000,,
20180508,20180508C639711407T2A012,C639711407,T2,A012,4000,,,
20180508,20180508C417359878T2A004,C417359878,T2,A004,98000,,,
20180508,20180508C793833300T4A011,C793833300,T4,A011,61000,,,
20180508,20180508BONDT3A013,,T3,A013,,40000,ANNUAL,
20180508,20180508C402902400T2A006,C402902400,T2,A006,81000,,,
20180508,20180508C534956101T1A011,C534956101,T1,A011,69000,,,
20180508,20180508C853829400T2A007,C853829400,T2,A007,58000,,,
20180508,20180508C298891492T4A011,C298891492,T4,A011,83000,,,
20180508,20180508C780779706T3A008,C780779706,T3,A008,32000,,,
20180508,20180508C704813496T2A008,C704813496,T2,A008,26000,,,
20180508,20180508C772969772T4A003,C772969772,T4,A003,51000,,,
20180508,20180508C458497274T3A001,C458497274,T3,A001,14000,,,
20180508,20180508C793685348T1A006,C793685348,T1,A006,68000,,,
20180508,20180508C501048147T4A014,C501048147,T4,A014,82000,,,
20180508,20180508C710231249T1A008,C710231249,T1,A008,15000,,,
20180508,20180508C317648987T1A006,C317648987,T1,A006,44000,,,
20180508,20180508BONDT5A011,,T5,A011,,40000,SEMI-ANNUAL,
20180508,20180508C146500095T2A011,C146500095,T2,A011,6000,,,
20180508,20180508C149922671T3A009,C149922671,T3,A009,77000,,,
20180508,20180508C898246678T5A002,C898246678,T5,A002,84000,,,
20180508,20180508C833889773T5A011,C833889773,T5,A011,1000,,,
20180508,20180508C747097309T5A004,C747097309,T5,A004,15000,,,
20180508,20180508BONDT3A001,,T3,A001,,30000,ANNUAL,
20180508,20180508C853829400T2A015,C853829400,T2,A015,17000,,,
20180508,20180508C402902400T3A009,C402902400,T3,A009,79000,,,
20180508,20180508C627157732T4A012,C627157732,T4,A012,43000,,,
20180508,20180508C288998471T3A013,C288998471,T3,A013,57000,,,
20180508,20180508C925055856T3A010,C925055856,T3,A010,36000,,,
20180508,20180508C348312558T3A004,C348312558,T3,A004,50000,,,
20180508,20180508BONDT5A014,,T5,A014,,310000,,
20180508,20180508C856847326T2A004,C856847326,T2,A004,45000,,,
20180508,20180508C575310731T2A006,C575310731,T2,A006,35000,,,
20180508,20180508C309653244T3A002,C309653244,T3,A002,51000,,,
20180508,20180508C780779706T1A011,C780779706,T1,A011,27000,,,
20180508,20180508C763405435T2A009,C763405435,T2,A009,92000,,,
20180508,20180508C898246678T5A003,C898246678,T5,A003,61000,,,
20180508,20180508C348312558T1A014,C348312558,T1,A014,38000,,,
20180508,20180508C823054248T2A002,C823054248,T2,A002,74000,,,
20180508,20180508C216547584T1A004,C216547584,T1,A004,29000,,,
20180508,20180508C192395511T4A008,C192395511,T4,A008,68000,,,
20180508,20180508C270807154T5A003,C270807154,T5,A003,6000,,,
20180508,20180508C581066816T3A002,C581066816,T3,A002,86000,,,
20180508,20180508BONDT4A004,,T4,A004,,980000,,
20180508,20180508C853829400T5A013,C853829400,T5,A013,99000,,,
20180508,20180508BONDT5A007,,T5,A007,,60000,,
20180508,20180508C491534729T2A007,C491534729,T2,A007,93000,,,
20180508,20180508C242694825T5A015,C242694825,T5,A015,3000,,,
20180508,20180508C830334386T2A007,C830334386,T2,A007,47000,,,
20180508,20180508C246045880T5A007,C246045880,T5,A007,92000,,,
20180508,20180508C500289558T4A012,C500289558,T4,A012,61000,,,
20180508,20180508C441864024T1A002,C441864024,T1,A002,33000,,,
20180508,20180508C823054248T1A010,C823054248,T1,A010,59000,,,
20180508,20180508C385264889T1A002,C385264889,T1,A002,85000,,,
20180508,20180508C654238957T4A005,C654238957,T4,A005,73000,,,
20180508,20180508C856847326T4A005,C856847326,T4,A005,31000,,,
20180508,20180508C850326527T3A003,C850326527,T3,A003,48000,,,
20180508,20180508C755456336T3A015,C755456336,T3,A015,27000,,,
20180508,20180508C823054248T5A004,C823054248,T5,A004,45000,,,
20180508,20180508C458497274T2A008,C458497274,T2,A008,52000,,,
20180508,20180508C639711407T3A002,C639711407,T3,A002,61000,,,
20180508,20180508C317648987T4A006,C317648987,T4,A006,92000,,,
20180508,20180508C746067626T2A012,C746067626,T2,A012,52000,,,
20180508,20180508C925055856T2A006,C925055856,T2,A006,10000,,,
20180508,20180508C285291663T1A005,C285291663,T1,A005,6000,,,
20180508,20180508C551763107T3A008,C551763107,T3,A008,8000,,,
20180508,20180508BONDT3A011,,T3,A011,,70000,ANNUAL,
20180508,20180508C541596602T1A014,C541596602,T1,A014,80000,,,
20180508,20180508C588718138T3A007,C588718138,T3,A007,48000,,,
20180508,20180508C457877394T3A013,C457877394,T3,A013,29000,,,
20180508,20180508C149922671T1A007,C149922671,T1,A007,61000,,,
20180508,20180508C288998471T2A008,C288998471,T2,A008,42000,,,
20180508,20180508C551763107T1A008,C551763107,T1,A008,10000,,,
20180508,20180508C457877394T3A000,C457877394,T3,A000,8000,,,
20180508,20180508C402902400T5A011,C402902400,T5,A011,74000,,,
20180508,20180508C500289558T2A014,C500289558,T2,A014,68000,,,
20180508,20180508C317648987T2A012,C317648987,T2,A012,62000,,,
20180508,20180508C956810865T1A006,C956810865,T1,A006,40000,,,
20180508,20180508C149922671T3A011,C149922671,T3,A011,46000,,,
20180508,20180508C417359878T1A006,C417359878,T1,A006,27000,,,
20180509,20180509C856847326T4A001,C856847326,T4,A001,26000,,,
20180509,20180509C113609857T2A007,C113609857,T2,A007,59000,,,
20180509,20180509C667656750T3A012,C667656750,T3,A012,52000,,,
20180509,20180509BONDT5A011,,T5,A011,,80000,,
20180509,20180509C385264889T3A004,C385264889,T3,A004,12000,,,
20180509,20180509C216547584T3A002,C216547584,T3,A002,83000,,,
20180509,20180509C149922671T3A014,C149922671,T3,A014,6000,,,
20180509,20180509BONDT2A012,,T2,A012,,30000,ANNUAL,
20180509,20180509C298891492T1A005,C298891492,T1,A005,75000,,,
20180509,20180509C746067626T2A009,C746067626,T2,A009,3000,,,
20180509,20180509C956282871T5A006,C956282871,T5,A006,20000,,,
20180509,20180509C541596602T5A002,C541596602,T5,A002,59000,,,
20180509,20180509C859618923T2A005,C859618923,T2,A005,30000,,,
20180509,20180509C615991809T2A014,C615991809,T2,A014,84000,,,
20180509,20180509C560457637T5A001,C560457637,T5,A001,46000,,,
20180509,20180509C579623648T5A005,C579623648,T5,A005,80000,,,
20180509,20180509C755456336T1A014,C755456336,T1,A014,89000,,,
20180509,20180509C859618923T3A014,C859618923,T3,A014,19000,,,
20180509,20180509C639711407T1A000,C639711407,T1,A000,58000,,,
20180509,20180509C242694825T2A008,C242694825,T2,A008,89000,,,
20180509,20180509C219753848T4A008,C219753848,T4,A008,86000,,,
20180509,20180509C351197651T5A015,C351197651,T5,A015,34000,,,
20180509,20180509C285291663T1A003,C285291663,T1,A003,93000,,,
20180509,20180509BONDT1A001,,T1,A001,,40000,SEMI-ANNUAL,
20180509,20180509C877349282T4A012,C877349282,T4,A012,4000,,,
20180509,20180509C856847326T2A002,C856847326,T2,A002,71000,,,
20180509,20180509C262865085T3A004,C262865085,T3,A004,41000,,,
20180509,20180509C113609857T1A004,C113609857,T1,A004,68000,,,
20180509,20180509C906008511T2A004,C906008511,T2,A004,66000,,,
20180509,20180509BONDT1A005,,T1,A005,,590000,,
20180509,20180509C182368642T5A009,C182368642,T5,A009,5000,,,
20180509,20180509C458497274T2A015,C458497274,T2,A015,81000,,,
20180509,20180509C811250293T2A009,C811250293,T2,A009,40000,,,
20180509,20180509C417359878T5A001,C417359878,T5,A001,93000,,,
20180509,20180509C811250293T4A004,C811250293,T4,A004,49000,,,
20180509,20180509C667933999T2A010,C667933999,T2,A010,15000,,,
20180509,20180509C780779706T5A015,C780779706,T5,A015,97000,,,
20180509,20180509C877349282T3A009,C877349282,T3,A009,33000,,,
20180509,20180509C219753848T3A006,C219753848,T3,A006,27000,,,
20180509,20180509C654238957T4A011,C654238957,T4,A011,45000,,,
20180509,20180509C270807154T4A003,C270807154,T4,A003,58000,,,
20180509,20180509C317648987T2A004,C317648987,T2,A004,22000,,,
20180509,20180509C966634544T5A002,C966634544,T5,A002,22000,,,
20180509,20180509C557551824T5A007,C557551824,T5,A007,75000,,,
20180509,20180509C149922671T1A009,C149922671,T1,A009,89000,,,
20180509,20180509C192395511T3A008,C192395511,T3,A008,30000,,,
20180509,20180509C715608976T1A001,C715608976,T1,A001,42000,,,
20180509,20180509C575310731T5A007,C575310731,T5,A007,57000,,,
20180509,20180509BONDT5A000,,T5,A000,,60000,SEMI-ANNUAL,
20180509,20180509C969254604T3A013,C969254604,T3,A013,99000,,,
20180509,20180509C966634544T3A009,C966634544,T3,A009,54000,,,
20180509,20180509C772969772T1A014,C772969772,T1,A014,7000,,,
20180509,20180509C378155229T5A009,C378155229,T5,A009,43000,,,
20180509,20180509BONDT4A014,,T4,A014,,600000,,
20180509,20180509C207240619T4A010,C207240619,T4,A010,24000,,,
20180509,20180509C404954805T4A003,C404954805,T4,A003,93000,,,
20180509,20180509C780779706T1A000,C780779706,T1,A000,74000,,,
